,Item_MRP,Item_Outlet_Sales,Item_Visibility,Item_Weight,Outlet_Establishment_Year,Outlet_Location_Type,Outlet_Size,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
3852,1,1073.2696,0.024635077,19.7,33,0,2,False,True,False,False
3853,2,2010.716,0.126313413,11.5,13,1,0,False,True,False,False
3854,3,2189.1504,0.066383907,16.5,18,1,0,False,True,False,False
3855,3,4540.756,0.066279832,15.15,21,2,1,False,True,False,False
3856,3,2014.045,0.042681522,12.15,23,2,0,False,True,False,False
3857,2,1230.3984,0.0,15.7,33,0,2,False,True,False,False
3858,1,1454.1072,0.038736838,11.6,13,1,0,False,True,False,False
3859,1,308.9312,0.098910759,12.85,33,0,2,False,True,False,False
3860,1,639.168,0.049178998,15.0,18,1,0,False,True,False,False
3861,4,2908.2144,0.057011062,11.0,33,0,2,False,True,False,False
3862,3,1691.7978,0.003589104,5.88,33,0,2,False,True,False,False
3863,4,6849.0846,0.0,7.825,13,1,0,False,True,False,False
3864,1,1733.7432,0.043690499,9.42,35,0,1,False,False,False,True
3865,3,175.7712,0.10154201,10.695,22,0,0,True,False,False,False
3866,3,6072.096,0.025164132,19.6,35,0,1,False,False,False,True
3867,4,2330.3,0.119077255,13.6,33,0,2,False,True,False,False
3868,4,1386.1956,0.021497594,8.06,13,1,0,False,True,False,False
3869,4,7136.7102,0.025702129,10.0,35,0,1,False,False,False,True
3870,1,296.281,0.075000682,7.105,22,0,0,True,False,False,False
3871,1,1545.9876,0.118419683,18.6,18,1,0,False,True,False,False
3872,3,2556.672,0.035151215,9.5,23,2,0,False,True,False,False
3873,3,2028.6926,0.044414056,16.85,23,2,0,False,True,False,False
3874,2,2450.144,0.052471995,17.85,13,1,0,False,True,False,False
3875,2,1906.8512,0.020853376,13.1,33,0,2,False,True,False,False
3876,3,5033.448,0.047791878,11.3,21,2,1,False,True,False,False
3877,2,1777.686,0.02136022,13.3,11,0,1,False,False,True,False
3878,3,3677.2134,0.103988736,15.2,18,1,0,False,True,False,False
3879,2,945.436,0.114581955,20.7,11,0,1,False,False,True,False
3880,1,182.4292,0.02556185,7.405,22,0,0,True,False,False,False
3881,2,1675.1528,0.046459438,6.15,11,0,1,False,False,True,False
3882,3,3307.6944,0.023322478,11.35,23,2,0,False,True,False,False
3883,4,1779.0176,0.175962247,19.85,16,1,0,False,True,False,False
3884,2,311.5944,0.255929096,10.3,35,2,0,True,False,False,False
3885,1,343.5528,0.082333019,8.18,33,0,2,False,True,False,False
3886,3,3302.368,0.021757269,12.15,21,2,1,False,True,False,False
3887,3,4250.4672,0.0226994,6.03,16,1,0,False,True,False,False
3888,1,759.012,0.110653377,15.85,13,1,0,False,True,False,False
3889,4,245.6802,0.065771529,18.6,22,0,0,True,False,False,False
3890,4,1561.9668,0.0,12.0,13,1,0,False,True,False,False
3891,2,1358.232,0.0,17.1,11,0,1,False,False,True,False
3892,4,2821.6604,0.024991056,10.5,23,2,0,False,True,False,False
3893,4,6199.9296,0.013658248,17.5,21,2,1,False,True,False,False
3894,4,6867.0612,0.034278413,16.1,33,0,2,False,True,False,False
3895,1,183.7608,0.0,20.1,22,0,0,True,False,False,False
3896,2,622.523,0.185306514,11.0,35,2,0,True,False,False,False
3897,2,122.5072,0.051794958,7.55,22,0,0,True,False,False,False
3898,4,2749.754,0.027058066,19.25,33,0,2,False,True,False,False
3899,1,958.752,0.041740902,19.6,11,0,1,False,False,True,False
3900,3,1444.1202,0.035400659,14.85,11,0,1,False,False,True,False
3901,1,615.1992,0.099535996,14.65,11,0,1,False,False,True,False
3902,2,1472.7496,0.175336471,9.3,13,1,0,False,True,False,False
3903,4,7170.666,0.143319995,11.6,35,0,1,False,False,False,True
3904,3,2446.815,0.01950565,14.5,21,2,1,False,True,False,False
3905,1,569.259,0.071846495,8.365,23,2,0,False,True,False,False
3906,4,4794.4258,0.0,12.85,23,2,0,False,True,False,False
3907,1,1438.128,0.017887238,13.5,21,2,1,False,True,False,False
3908,2,1304.968,0.159967845,7.365,23,2,0,False,True,False,False
3909,2,2184.4898,0.020718655,21.1,23,2,0,False,True,False,False
3910,2,1621.8888,0.096592065,15.2,35,0,1,False,False,False,True
3911,4,5033.448,0.074460855,9.5,21,2,1,False,True,False,False
3912,4,3036.048,0.030789914,12.85,13,1,0,False,True,False,False
3913,4,3020.0688,0.030216783,14.0,11,0,1,False,False,True,False
3914,1,1545.9876,0.094279004,18.35,16,1,0,False,True,False,False
3915,4,210.3928,0.04022593,6.785,35,2,0,True,False,False,False
3916,1,1023.3346,0.168527463,7.155,18,1,0,False,True,False,False
3917,4,4613.994,0.077304459,5.82,16,1,0,False,True,False,False
3918,2,1201.1032,0.0,17.75,11,0,1,False,False,True,False
3919,1,1505.3738,0.142570104,18.0,33,0,2,False,True,False,False
3920,1,585.904,0.043968652,7.06,21,2,1,False,True,False,False
3921,4,2900.2248,0.045076878,15.6,18,1,0,False,True,False,False
3922,4,3078.6592,0.030347404,18.35,35,0,1,False,False,False,True
3923,4,3415.554,0.052492122,12.3,16,1,0,False,True,False,False
3924,4,1896.1984,0.077999504,15.0,16,1,0,False,True,False,False
3925,2,2936.178,0.012597384,18.2,33,0,2,False,True,False,False
3926,3,2450.144,0.023179181,20.5,21,2,1,False,True,False,False
3927,3,1295.6468,0.128126825,8.27,21,2,1,False,True,False,False
3928,1,2492.7552,0.097410707,8.5,35,0,1,False,False,False,True
3929,3,2603.278,0.028417272,8.93,23,2,0,False,True,False,False
3930,4,3159.8868,0.049902382,6.215,13,1,0,False,True,False,False
3931,4,1154.4972,0.014823358,20.25,18,1,0,False,True,False,False
3932,1,1145.176,0.061424738,7.895,11,0,1,False,False,True,False
3933,1,2278.3676,0.049594299,19.35,33,0,2,False,True,False,False
3934,3,1901.5248,0.113939434,9.695,23,2,0,False,True,False,False
3935,3,551.2824,0.027532258,19.5,35,2,0,True,False,False,False
3936,1,1133.8574,0.045016894,8.21,18,1,0,False,True,False,False
3937,3,1330.2684,0.086307051,7.3,18,1,0,False,True,False,False
3938,2,3705.177,0.104083376,20.0,23,2,0,False,True,False,False
3939,3,1151.1682,0.061154604,7.865,21,2,1,False,True,False,False
3940,1,40.6138,0.184035253,8.895,35,2,0,True,False,False,False
3941,4,467.3916,0.024815024,20.35,22,0,0,True,False,False,False
3942,3,4725.8484,0.106918052,16.0,21,2,1,False,True,False,False
3943,3,3327.6684,0.0,18.0,21,2,1,False,True,False,False
3944,2,1347.5792,0.105104552,18.7,11,0,1,False,False,True,False
3945,2,4124.631,0.087936752,7.72,35,0,1,False,False,False,True
3946,4,3485.463,0.056795923,10.6,23,2,0,False,True,False,False
3947,3,1749.7224,0.176070535,5.655,13,1,0,False,True,False,False
3948,1,131.8284,0.19244045,8.775,35,2,0,True,False,False,False
3949,1,237.6906,0.051871718,10.195,11,0,1,False,False,True,False
3950,4,693.0978,0.035780177,8.06,22,0,0,True,False,False,False
3951,4,225.7062,0.104463896,16.35,22,0,0,True,False,False,False
3952,3,1895.5326,0.049162885,6.46,23,2,0,False,True,False,False
3953,3,3994.8,0.072655379,13.5,16,1,0,False,True,False,False
3954,4,2693.8268,0.050442528,16.2,18,1,0,False,True,False,False
3955,3,2931.5174,0.177992139,19.1,11,0,1,False,False,True,False
3956,4,3214.4824,0.0,18.35,35,0,1,False,False,False,True
3957,1,1414.825,0.015131684,5.48,21,2,1,False,True,False,False
3958,3,2085.9514,0.031151714,6.055,21,2,1,False,True,False,False
3959,4,3203.1638,0.024456797,9.6,33,0,2,False,True,False,False
3960,3,322.2472,0.192540665,6.135,22,0,0,True,False,False,False
3961,4,1182.4608,0.01732573,8.43,23,2,0,False,True,False,False
3962,4,555.2772,0.127821472,8.27,33,0,2,False,True,False,False
3963,4,785.644,0.012477512,10.195,21,2,1,False,True,False,False
3964,2,2077.296,0.028980533,14.0,11,0,1,False,False,True,False
3965,1,755.0172,0.070356805,8.01,21,2,1,False,True,False,False
3966,2,747.0276,0.057396092,16.25,23,2,0,False,True,False,False
3967,4,3483.4656,0.048017962,13.35,16,1,0,False,True,False,False
3968,4,5182.5872,0.071806046,8.71,35,0,1,False,False,False,True
3969,3,1886.8772,0.05507343,17.75,23,2,0,False,True,False,False
3970,1,1211.756,0.0,13.5,33,0,2,False,True,False,False
3971,2,203.7348,0.0,11.8,22,0,0,True,False,False,False
3972,3,1895.5326,0.014577695,5.78,21,2,1,False,True,False,False
3973,1,552.614,0.0,9.0,11,0,1,False,False,True,False
3974,4,1201.769,0.156831826,17.75,23,2,0,False,True,False,False
3975,2,892.8378,0.0,8.395,33,0,2,False,True,False,False
3976,1,1592.5936,0.057512481,10.695,35,0,1,False,False,False,True
3977,4,3795.06,0.0,12.85,11,0,1,False,False,True,False
3978,1,882.8508,0.098036903,8.5,21,2,1,False,True,False,False
3979,4,6471.576,0.0,14.0,13,1,0,False,True,False,False
3980,2,1609.9044,0.042377219,9.3,18,1,0,False,True,False,False
3981,1,585.904,0.107597879,15.85,23,2,0,False,True,False,False
3982,4,4602.0096,0.082549896,10.8,23,2,0,False,True,False,False
3983,2,466.06,0.02414202,7.26,22,0,0,True,False,False,False
3984,1,591.8962,0.057771828,18.7,11,0,1,False,False,True,False
3985,4,4500.808,0.057292529,16.0,11,0,1,False,False,True,False
3986,2,4250.4672,0.124610886,8.895,33,0,2,False,True,False,False
3987,1,1342.2528,0.010663189,11.1,18,1,0,False,True,False,False
3988,2,1278.336,0.091237452,18.85,11,0,1,False,False,True,False
3989,4,3197.1716,0.064325351,7.905,11,0,1,False,False,True,False
3990,3,3020.0688,0.020920179,14.7,23,2,0,False,True,False,False
3991,2,980.0576,0.041641933,12.6,18,1,0,False,True,False,False
3992,3,2960.1468,0.173462841,16.0,11,0,1,False,False,True,False
3993,4,529.9768,0.24749009,13.8,35,2,0,True,False,False,False
3994,3,2972.797,0.087421738,11.0,35,0,1,False,False,False,True
3995,4,3098.6332,0.038744606,13.35,13,1,0,False,True,False,False
3996,2,110.5228,0.124910635,20.1,22,0,0,True,False,False,False
3997,1,591.2304,0.046673494,8.185,11,0,1,False,False,True,False
3998,2,529.311,0.048134591,9.195,21,2,1,False,True,False,False
3999,4,6331.758,0.038720852,19.1,11,0,1,False,False,True,False
4000,1,703.0848,0.12241394,12.85,13,1,0,False,True,False,False
4001,3,1315.6208,0.032321608,11.15,18,1,0,False,True,False,False
4002,4,1947.465,0.026139404,9.8,18,1,0,False,True,False,False
4003,2,1810.976,0.0,10.195,23,2,0,False,True,False,False
4004,3,4327.7,0.144338493,7.59,35,0,1,False,False,False,True
4005,3,5070.7328,0.034166609,12.0,13,1,0,False,True,False,False
4006,4,480.7076,0.27321283,12.65,35,2,0,True,False,False,False
4007,3,3353.6346,0.03858813,16.7,21,2,1,False,True,False,False
4008,3,1640.5312,0.032628111,17.1,23,2,0,False,True,False,False
4009,1,89.883,0.133198355,15.1,35,2,0,True,False,False,False
4010,3,1749.7224,0.038528228,16.7,23,2,0,False,True,False,False
4011,2,3374.2744,0.016705436,19.35,13,1,0,False,True,False,False
4012,3,180.4318,0.058893461,19.2,22,0,0,True,False,False,False
4013,3,4857.6768,0.050256161,9.0,35,0,1,False,False,False,True
4014,2,2269.0464,0.054234197,18.25,23,2,0,False,True,False,False
4015,1,1406.1696,0.12961476,16.75,13,1,0,False,True,False,False
4016,3,596.5568,0.054612768,17.1,22,0,0,True,False,False,False
4017,1,539.298,0.030150193,13.0,18,1,0,False,True,False,False
4018,2,3392.9168,0.059849153,7.17,18,1,0,False,True,False,False
4019,1,123.8388,0.034942397,19.85,22,0,0,True,False,False,False
4020,2,238.3564,0.060672263,20.1,35,2,0,True,False,False,False
4021,4,2563.33,0.102038294,4.615,18,1,0,False,True,False,False
4022,1,918.804,0.135258515,7.63,11,0,1,False,False,True,False
4023,3,4586.0304,0.120396991,8.39,33,0,2,False,True,False,False
4024,1,635.1732,0.030527166,5.175,13,1,0,False,True,False,False
4025,4,637.1706,0.099053537,16.0,33,0,2,False,True,False,False
4026,3,322.2472,0.134564284,18.6,35,2,0,True,False,False,False
4027,4,4346.3424,0.030288215,17.75,35,0,1,False,False,False,True
4028,4,3285.723,0.073562475,7.855,35,0,1,False,False,False,True
4029,4,2619.2572,0.048883854,9.5,11,0,1,False,False,True,False
4030,2,1318.284,0.035893143,10.895,11,0,1,False,False,True,False
4031,1,221.7114,0.014998914,16.75,35,2,0,True,False,False,False
4032,3,4623.3152,0.012012071,17.2,23,2,0,False,True,False,False
4033,2,1771.028,0.045855273,19.85,11,0,1,False,False,True,False
4034,2,107.8596,0.14032811,6.385,22,0,0,True,False,False,False
4035,1,579.246,0.019402371,11.65,21,2,1,False,True,False,False
4036,3,4068.038,0.0,12.85,16,1,0,False,True,False,False
4037,3,1794.331,0.042716709,17.7,13,1,0,False,True,False,False
4038,3,700.4216,0.081794766,9.1,21,2,1,False,True,False,False
4039,3,1239.7196,0.125942816,15.5,18,1,0,False,True,False,False
4040,2,2150.534,0.0,16.35,13,1,0,False,True,False,False
4041,1,517.3266,0.011472001,10.695,11,0,1,False,False,True,False
4042,2,2239.0854,0.103146658,16.6,21,2,1,False,True,False,False
4043,3,347.5476,0.012327847,21.2,35,2,0,True,False,False,False
4044,3,2233.0932,0.166032929,13.15,11,0,1,False,False,True,False
4045,4,3089.312,0.04224015,11.5,13,1,0,False,True,False,False
4046,3,3675.216,0.072317217,13.5,35,0,1,False,False,False,True
4047,2,2516.724,0.139484292,6.78,35,0,1,False,False,False,True
4048,2,2090.612,0.024536636,5.63,16,1,0,False,True,False,False
4049,3,1861.5768,0.085296625,19.2,11,0,1,False,False,True,False
4050,4,6114.7072,0.080649685,14.8,35,0,1,False,False,False,True
4051,4,3094.6384,0.0,6.695,23,2,0,False,True,False,False
4052,4,5089.3752,0.054930533,15.75,23,2,0,False,True,False,False
4053,2,1960.781,0.031097948,12.5,21,2,1,False,True,False,False
4054,3,183.7608,0.016735879,21.25,22,0,0,True,False,False,False
4055,2,2596.62,0.134418705,15.75,35,0,1,False,False,False,True
4056,4,1749.7224,0.168266556,18.85,11,0,1,False,False,True,False
4057,2,1310.9602,0.034646067,20.1,16,1,0,False,True,False,False
4058,3,2708.4744,0.021639678,11.395,21,2,1,False,True,False,False
4059,1,1097.9042,0.11144608,9.3,18,1,0,False,True,False,False
4060,4,5609.365,0.013956116,18.35,35,0,1,False,False,False,True
4061,2,428.7752,0.152377658,12.8,22,0,0,True,False,False,False
4062,1,534.6374,0.037465846,6.8,33,0,2,False,True,False,False
4063,2,1722.4246,0.020876485,11.5,35,0,1,False,False,False,True
4064,4,1989.4104,0.0268952,15.0,18,1,0,False,True,False,False
4065,3,1845.5976,0.081916124,19.85,13,1,0,False,True,False,False
4066,3,2467.4548,0.163233667,7.85,21,2,1,False,True,False,False
4067,2,1725.7536,0.121748174,20.2,11,0,1,False,False,True,False
4068,2,1761.7068,0.132939639,11.85,18,1,0,False,True,False,False
4069,3,2871.5954,0.079327367,6.135,23,2,0,False,True,False,False
4070,3,2117.244,0.065194971,9.0,33,0,2,False,True,False,False
4071,4,3815.034,0.026248606,17.5,11,0,1,False,False,True,False
4072,4,739.038,0.131921819,12.15,13,1,0,False,True,False,False
4073,3,625.852,0.0,11.0,21,2,1,False,True,False,False
4074,4,4207.856,0.026865809,17.5,16,1,0,False,True,False,False
4075,3,4828.3816,0.046544984,8.77,35,0,1,False,False,False,True
4076,1,2450.144,0.092241348,20.7,35,0,1,False,False,False,True
4077,2,1135.189,0.052740763,17.5,13,1,0,False,True,False,False
4078,2,1659.1736,0.0,18.5,35,0,1,False,False,False,True
4079,4,3950.1914,0.056748659,10.6,33,0,2,False,True,False,False
4080,3,1123.2046,0.017822936,7.145,18,1,0,False,True,False,False
4081,3,5866.3638,0.017659068,11.6,35,0,1,False,False,False,True
4082,2,1686.4714,0.07929647,20.7,23,2,0,False,True,False,False
4083,3,1216.4166,0.007006883,21.2,35,0,1,False,False,False,True
4084,4,2543.356,0.026195131,17.5,18,1,0,False,True,False,False
4085,3,2120.573,0.042542484,17.7,21,2,1,False,True,False,False
4086,2,1038.648,0.054474158,8.6,16,1,0,False,True,False,False
4087,4,3916.2356,0.0,9.5,21,2,1,False,True,False,False
4088,2,1629.8784,0.122372504,17.7,11,0,1,False,False,True,False
4089,2,2649.2182,0.037148619,12.3,13,1,0,False,True,False,False
4090,2,221.0456,0.052593952,6.26,22,0,0,True,False,False,False
4091,3,3874.2902,0.012593467,17.7,11,0,1,False,False,True,False
4092,3,647.1576,0.012325122,18.25,11,0,1,False,False,True,False
4093,1,1605.9096,0.131489269,5.8,11,0,1,False,False,True,False
4094,4,7064.8038,0.064224789,14.5,13,1,0,False,True,False,False
4095,3,986.7156,0.060589424,18.25,13,1,0,False,True,False,False
4096,3,1263.0226,0.022649893,12.85,18,1,0,False,True,False,False
4097,2,1445.4518,0.128390273,17.1,16,1,0,False,True,False,False
4098,4,1182.4608,0.055476238,7.575,21,2,1,False,True,False,False
4099,2,2071.3038,0.008757492,9.21,33,0,2,False,True,False,False
4100,4,5141.3076,0.007273831,11.3,33,0,2,False,True,False,False
4101,4,575.2512,0.144534212,10.8,35,2,0,True,False,False,False
4102,3,1104.5622,0.043743689,13.6,18,1,0,False,True,False,False
4103,1,1505.3738,0.062477955,20.85,11,0,1,False,False,True,False
4104,2,2912.2092,0.078060601,9.195,23,2,0,False,True,False,False
4105,4,5522.811,0.026740767,17.5,35,0,1,False,False,False,True
4106,4,2775.7202,0.140821917,15.75,21,2,1,False,True,False,False
4107,2,619.194,0.068403271,16.5,11,0,1,False,False,True,False
4108,2,256.9988,0.0,7.52,35,2,0,True,False,False,False
4109,3,2297.01,0.02312394,20.5,33,0,2,False,True,False,False
4110,2,2621.9204,0.047449835,17.6,11,0,1,False,False,True,False
4111,1,790.9704,0.110359004,8.775,11,0,1,False,False,True,False
4112,4,2976.126,0.054620504,10.1,16,1,0,False,True,False,False
4113,1,1115.215,0.0,18.2,18,1,0,False,True,False,False
4114,2,309.597,0.009051307,8.975,33,0,2,False,True,False,False
4115,1,2237.088,0.160722863,21.1,35,0,1,False,False,False,True
4116,2,2694.4926,0.03625493,9.6,33,0,2,False,True,False,False
4117,2,234.3616,0.064824502,8.185,22,0,0,True,False,False,False
4118,4,3089.9778,0.033024328,14.75,11,0,1,False,False,True,False
4119,1,476.047,0.143574191,20.5,18,1,0,False,True,False,False
4120,1,1076.5986,0.099333217,14.65,18,1,0,False,True,False,False
4121,1,633.8416,0.12475207,19.2,13,1,0,False,True,False,False
4122,2,1549.9824,0.093170838,5.945,21,2,1,False,True,False,False
4123,3,4082.6856,0.007538459,17.5,16,1,0,False,True,False,False
4124,2,3448.844,0.009676286,10.895,13,1,0,False,True,False,False
4125,1,1159.8236,0.141792841,20.5,23,2,0,False,True,False,False
4126,1,958.752,0.05436436,16.7,35,0,1,False,False,False,True
4127,2,299.61,0.031573246,13.65,11,0,1,False,False,True,False
4128,3,2428.8384,0.055943697,15.7,33,0,2,False,True,False,False
4129,4,3215.814,0.0,18.7,16,1,0,False,True,False,False
4130,3,327.5736,0.066831682,19.35,22,0,0,True,False,False,False
4131,1,856.8846,0.065165046,16.0,21,2,1,False,True,False,False
4132,3,3169.208,0.0,6.965,33,0,2,False,True,False,False
4133,4,1406.1696,0.069728296,11.395,18,1,0,False,True,False,False
4134,1,744.3644,0.09660879,7.5,18,1,0,False,True,False,False
4135,4,3605.307,0.007038478,6.115,33,0,2,False,True,False,False
4136,4,262.991,0.153456703,8.945,35,2,0,True,False,False,False
4137,2,2966.139,0.043982464,14.8,18,1,0,False,True,False,False
4138,1,383.5008,0.139202085,8.71,16,1,0,False,True,False,False
4139,1,394.1536,0.086184647,15.5,11,0,1,False,False,True,False
4140,1,534.6374,0.082250863,19.35,16,1,0,False,True,False,False
4141,3,5000.8238,0.034286109,7.97,35,0,1,False,False,False,True
4142,2,1667.829,0.100482186,19.2,11,0,1,False,False,True,False
4143,3,2439.4912,0.049051717,16.25,21,2,1,False,True,False,False
4144,4,5034.7796,0.005230786,19.85,33,0,2,False,True,False,False
4145,4,2087.9488,0.08062523,13.65,16,1,0,False,True,False,False
4146,2,2157.192,0.081787519,7.535,23,2,0,False,True,False,False
4147,3,374.1796,0.010615026,13.1,35,2,0,True,False,False,False
4148,1,1201.769,0.009534758,13.3,35,0,1,False,False,False,True
4149,1,1725.7536,0.056602818,5.59,23,2,0,False,True,False,False
4150,4,7028.1848,0.057047756,11.0,16,1,0,False,True,False,False
4151,4,1970.768,0.05410964,19.85,21,2,1,False,True,False,False
4152,3,5274.4676,0.058209079,17.6,18,1,0,False,True,False,False
4153,4,225.7062,0.083056555,6.215,22,0,0,True,False,False,False
4154,2,1817.634,0.020015391,15.1,11,0,1,False,False,True,False
4155,4,5725.88,0.102426197,13.35,33,0,2,False,True,False,False
4156,4,5238.5144,0.048761223,9.5,21,2,1,False,True,False,False
4157,3,2141.2128,0.0,11.8,16,1,0,False,True,False,False
4158,1,796.9626,0.056281276,17.6,16,1,0,False,True,False,False
4159,4,264.9884,0.008762556,19.85,22,0,0,True,False,False,False
4160,3,1938.8096,0.139669224,13.35,21,2,1,False,True,False,False
4161,3,1444.1202,0.137972993,18.85,13,1,0,False,True,False,False
4162,2,2992.771,0.0,17.5,23,2,0,False,True,False,False
4163,2,1150.5024,0.121940099,20.2,13,1,0,False,True,False,False
