,Item_Weight,Item_Fat_Content,Item_Visibility,Item_Type,Item_MRP,Outlet_Establishment_Year,Outlet_Size,Outlet_Location_Type,Item_Outlet_Sales,isTrain,Outlet_Type_Grocery Store,Outlet_Type_Supermarket Type1,Outlet_Type_Supermarket Type2,Outlet_Type_Supermarket Type3
6224,13.15,Low Fat,0.020757926,Starchy Foods,1,18,0,1,761.0094,1,False,True,False,False
6225,19.6,NA,0.041374909,Non perishable,1,18,0,1,1416.8224,1,False,True,False,False
6226,12.6,Low Fat,0.096756649,Processed Foods,4,13,0,1,5226.53,1,False,True,False,False
6227,12.8,Regular,0.079523619,Drinks,3,13,0,1,4961.5416,1,False,True,False,False
6228,7.285,Low Fat,0.0,Drinks,3,13,0,1,1414.1592,1,False,True,False,False
6229,13.1,NA,0.012167988,Non perishable,4,13,0,1,4174.566,1,False,True,False,False
6230,8.63,Regular,0.032976399,Processed Foods,2,18,0,1,2846.295,1,False,True,False,False
6231,10.195,Regular,0.147492524,Processed Foods,2,13,0,1,1685.8056,1,False,True,False,False
6232,16.85,Regular,0.0,Processed Foods,2,21,1,2,2572.6512,1,False,True,False,False
6233,9.3,Low Fat,0.028566433,Processed Foods,4,21,1,2,4860.34,1,False,True,False,False
6234,15.85,Regular,0.110479217,Processed Foods,1,11,1,0,531.3084,1,False,False,True,False
6235,5.485,NA,0.042838514,Non perishable,3,18,0,1,1657.842,1,False,True,False,False
6236,18.25,NA,0.012264903,Fruits and Vegetables,3,33,2,0,3397.5774,1,False,True,False,False
6237,12.6,Low Fat,0.096132367,Processed Foods,4,33,2,0,4181.224,1,False,True,False,False
6238,15.35,NA,0.168780127,Drinks,4,35,0,2,197.0768,1,True,False,False,False
6239,12.85,Low Fat,0.099193899,Processed Foods,1,18,0,1,656.4788,1,False,True,False,False
6240,6.13,Low Fat,0.076721393,Drinks,1,16,0,1,2021.3688,1,False,True,False,False
6241,14.85,NA,0.06173052,Fruits and Vegetables,3,35,0,2,160.4578,1,True,False,False,False
6242,5.655,NA,0.174934513,Drinks,3,33,2,0,1895.5326,1,False,True,False,False
6243,11.1,NA,0.0,Non perishable,2,23,0,2,1303.6364,1,False,True,False,False
6244,11.6,Regular,0.009802791,Processed Foods,4,11,1,0,1125.202,1,False,False,True,False
6245,16.0,Regular,0.09942555,Processed Foods,1,21,1,2,527.3136,1,False,True,False,False
6246,12.15,Low Fat,0.062384659,Starchy Foods,1,21,1,2,719.064,1,False,True,False,False
6247,6.55,Regular,0.034745307,Starchy Foods,3,11,1,0,4399.6064,1,False,False,True,False
6248,9.6,Low Fat,0.035579135,Processed Foods,4,23,0,2,1944.136,1,False,True,False,False
6249,19.1,NA,0.067569539,Non perishable,1,11,1,0,619.194,1,False,False,True,False
6250,14.0,Regular,0.029697925,Drinks,3,33,2,0,3178.5292,1,False,True,False,False
6251,14.85,NA,0.03525037,Fruits and Vegetables,3,16,0,1,2246.4092,1,False,True,False,False
6252,4.92,Low Fat,0.045916788,Processed Foods,4,33,2,0,2976.126,1,False,True,False,False
6253,13.5,NA,0.021539999,Fruits and Vegetables,3,18,0,1,1629.8784,1,False,True,False,False
6254,15.7,Regular,0.027673055,Processed Foods,3,18,0,1,3735.138,1,False,True,False,False
6255,8.97,NA,0.092997032,Non perishable,1,16,0,1,873.5296,1,False,True,False,False
6256,15.35,NA,0.073283193,Drinks,1,23,0,2,1771.028,1,False,True,False,False
6257,14.5,Regular,0.041049322,Processed Foods,1,35,1,0,1342.2528,1,False,False,False,True
6258,16.75,Regular,0.008525061,Meats,1,35,1,0,2512.7292,1,False,False,False,True
6259,17.7,Low Fat,0.117201696,Processed Foods,3,13,0,1,2397.5458,1,False,True,False,False
6260,6.36,NA,0.005977465,Non perishable,3,16,0,1,2631.2416,1,False,True,False,False
6261,18.25,Low Fat,0.0,Processed Foods,4,35,1,0,4288.4178,1,False,False,False,True
6262,16.0,Low Fat,0.157528118,Drinks,3,35,0,2,141.8154,1,True,False,False,False
6263,8.235,Low Fat,0.082427854,Processed Foods,3,23,0,2,2808.3444,1,False,True,False,False
6264,12.35,NA,0.041802518,Non perishable,1,21,1,2,311.5944,1,False,True,False,False
6265,18.0,NA,0.015450376,Non perishable,3,23,0,2,1584.604,1,False,True,False,False
6266,20.0,Low Fat,0.057527544,Processed Foods,1,22,0,0,89.2172,1,True,False,False,False
6267,6.055,NA,0.025512207,Fruits and Vegetables,3,11,1,0,5592.72,1,False,False,True,False
6268,6.63,Regular,0.174110803,Processed Foods,3,22,0,0,499.35,1,True,False,False,False
6269,11.1,Low Fat,0.175362333,Processed Foods,3,35,1,0,4436.8912,1,False,False,False,True
6270,8.3,Regular,0.038367194,Drinks,1,11,1,0,959.4178,1,False,False,True,False
6271,20.25,Regular,0.014781046,Drinks,4,33,2,0,3463.4916,1,False,True,False,False
6272,8.6,Regular,0.040268044,Processed Foods,4,21,1,2,1707.777,1,False,True,False,False
6273,19.5,NA,0.014355033,Non perishable,1,13,0,1,552.614,1,False,True,False,False
6274,5.095,Regular,0.129766301,Processed Foods,2,18,0,1,3231.1274,1,False,True,False,False
6275,11.0,Low Fat,0.008997141,Meats,2,13,0,1,1938.8096,1,False,True,False,False
6276,18.25,Low Fat,0.07784544,Processed Foods,4,21,1,2,3884.943,1,False,True,False,False
6277,20.0,Low Fat,0.0,Processed Foods,1,11,1,0,401.4774,1,False,False,True,False
6278,20.1,Low Fat,0.074265816,Drinks,2,35,1,0,3757.7752,1,False,False,False,True
6279,6.11,NA,0.102422487,Fruits and Vegetables,2,35,1,0,1565.9616,1,False,False,False,True
6280,7.5,Low Fat,0.032811503,Processed Foods,4,13,0,1,2614.5966,1,False,True,False,False
6281,7.22,Regular,0.038477325,Processed Foods,1,11,1,0,1138.518,1,False,False,True,False
6282,12.0,Regular,0.020411155,Meats,2,23,0,2,1091.2462,1,False,True,False,False
6283,12.15,Regular,0.042552418,Processed Foods,2,13,0,1,1743.0644,1,False,True,False,False
6284,11.6,Regular,0.009818244,Processed Foods,4,13,0,1,5175.9292,1,False,True,False,False
6285,8.315,Regular,0.035572183,Processed Foods,3,23,0,2,2902.888,1,False,True,False,False
6286,12.15,Regular,0.04274788,Meats,3,21,1,2,2929.52,1,False,True,False,False
6287,5.905,Low Fat,0.04572322,Processed Foods,4,21,1,2,5747.1856,1,False,True,False,False
6288,8.575,NA,0.023934398,Drinks,2,18,0,1,958.752,1,False,True,False,False
6289,17.35,Regular,0.146527359,Meats,3,21,1,2,2247.075,1,False,True,False,False
6290,18.6,NA,0.012651172,Non perishable,2,16,0,1,2314.9866,1,False,True,False,False
6291,19.25,NA,0.107507291,Non perishable,1,35,1,0,441.4254,1,False,False,False,True
6292,15.1,Regular,0.096295326,Meats,2,18,0,1,1457.4362,1,False,True,False,False
6293,7.435,Low Fat,0.0,Starchy Foods,3,35,1,0,4345.0108,1,False,False,False,True
6294,7.825,Low Fat,0.079613553,Meats,1,16,0,1,1162.4868,1,False,True,False,False
6295,9.17,Low Fat,0.103398309,Processed Foods,3,11,1,0,2576.646,1,False,False,True,False
6296,20.7,NA,0.16767231,Fruits and Vegetables,2,22,0,0,247.6776,1,True,False,False,False
6297,12.1,Low Fat,0.020551458,Processed Foods,3,33,2,0,2227.101,1,False,True,False,False
6298,13.65,Regular,0.025961116,Processed Foods,1,21,1,2,316.9208,1,False,True,False,False
6299,8.38,Regular,0.046960237,Processed Foods,2,21,1,2,2966.139,1,False,True,False,False
6300,19.75,NA,0.041533438,Fruits and Vegetables,2,11,1,0,2239.0854,1,False,False,True,False
6301,8.67,NA,0.065436581,Drinks,3,23,0,2,2013.3792,1,False,True,False,False
6302,15.6,Low Fat,0.08126841,Processed Foods,2,18,0,1,1789.6704,1,False,True,False,False
6303,12.35,Regular,0.072689818,Drinks,1,11,1,0,788.3072,1,False,False,True,False
6304,17.7,Low Fat,0.116723677,Processed Foods,3,21,1,2,5163.9448,1,False,True,False,False
6305,12.5,Regular,0.074035423,Processed Foods,1,11,1,0,1133.8574,1,False,False,True,False
6306,20.2,NA,0.059751638,Fruits and Vegetables,2,33,2,0,1017.3424,1,False,True,False,False
6307,13.15,NA,0.092854963,Non perishable,3,18,0,1,3010.7476,1,False,True,False,False
6308,10.0,Regular,0.0,Processed Foods,4,35,0,2,691.1004,1,True,False,False,False
6309,11.1,Low Fat,0.044606379,Processed Foods,3,35,1,0,4377.635,1,False,False,False,True
6310,10.85,Low Fat,0.162107603,Processed Foods,2,33,2,0,2117.244,1,False,True,False,False
6311,16.5,NA,0.0,Non perishable,1,35,1,0,1024.6662,1,False,False,False,True
6312,17.7,Low Fat,0.030060895,Processed Foods,3,11,1,0,2013.3792,1,False,False,True,False
6313,14.35,Low Fat,0.081050006,Processed Foods,1,13,0,1,1278.336,1,False,True,False,False
6314,20.0,Regular,0.051783761,Processed Foods,2,13,0,1,3433.5306,1,False,True,False,False
6315,12.3,Low Fat,0.0,Processed Foods,1,33,2,0,705.748,1,False,True,False,False
6316,10.3,Regular,0.024998007,Processed Foods,3,11,1,0,3448.844,1,False,False,True,False
6317,15.6,Regular,0.105208448,Processed Foods,3,33,2,0,4466.1864,1,False,True,False,False
6318,9.8,Regular,0.14118383,Processed Foods,1,11,1,0,253.004,1,False,False,True,False
6319,11.1,Low Fat,0.135692831,Processed Foods,4,11,1,0,2628.5784,1,False,False,True,False
6320,15.6,Low Fat,0.116347087,Processed Foods,1,35,1,0,2526.711,1,False,False,False,True
6321,11.8,NA,0.12150063,Fruits and Vegetables,1,33,2,0,413.4618,1,False,True,False,False
6322,7.72,NA,0.088864488,Fruits and Vegetables,2,13,0,1,3064.0116,1,False,True,False,False
6323,10.5,Low Fat,0.070912843,Processed Foods,2,35,1,0,2410.196,1,False,False,False,True
6324,19.6,Regular,0.041571557,Processed Foods,1,23,0,2,623.1888,1,False,True,False,False
6325,6.425,NA,0.093454899,Fruits and Vegetables,3,23,0,2,2988.1104,1,False,True,False,False
6326,20.85,NA,0.021329793,Fruits and Vegetables,2,23,0,2,940.7754,1,False,True,False,False
6327,18.0,NA,0.079299474,Non perishable,3,22,0,0,344.8844,1,True,False,False,False
6328,7.05,Low Fat,0.085138334,Processed Foods,2,18,0,1,1310.2944,1,False,True,False,False
6329,16.25,Low Fat,0.087175137,Drinks,2,23,0,2,1351.574,1,False,True,False,False
6330,20.7,Low Fat,0.093214498,Drinks,1,13,0,1,2143.876,1,False,True,False,False
6331,5.44,Low Fat,0.025458716,Drinks,4,33,2,0,3124.5994,1,False,True,False,False
6332,20.5,NA,0.032741422,Non perishable,1,33,2,0,589.233,1,False,True,False,False
6333,12.35,NA,0.038560279,Fruits and Vegetables,2,21,1,2,1208.427,1,False,True,False,False
6334,12.15,Low Fat,0.130544568,Processed Foods,4,35,1,0,7883.072,1,False,False,False,True
6335,4.61,NA,0.122629121,Drinks,3,16,0,1,2616.594,1,False,True,False,False
6336,8.275,NA,0.110913601,Non perishable,2,13,0,1,1254.3672,1,False,True,False,False
6337,16.6,NA,0.121635591,Fruits and Vegetables,3,35,1,0,2954.1546,1,False,False,False,True
6338,8.27,NA,0.128449055,Drinks,4,11,1,0,4442.2176,1,False,False,True,False
6339,7.905,Low Fat,0.055098434,Processed Foods,2,18,0,1,976.7286,1,False,True,False,False
6340,16.2,NA,0.0,Non perishable,3,21,1,2,3123.9336,1,False,True,False,False
6341,16.75,NA,0.0,Fruits and Vegetables,4,35,0,2,256.9988,1,True,False,False,False
6342,13.6,NA,0.010013429,Non perishable,3,18,0,1,4587.362,1,False,True,False,False
6343,9.395,NA,0.040187877,Non perishable,1,13,0,1,1593.9252,1,False,True,False,False
6344,7.35,NA,0.024044279,Fruits and Vegetables,4,22,0,0,242.3512,1,True,False,False,False
6345,15.35,Low Fat,0.014007727,Processed Foods,1,33,2,0,292.952,1,False,True,False,False
6346,14.5,Regular,0.041214746,Processed Foods,1,33,2,0,629.181,1,False,True,False,False
6347,12.6,Regular,0.031663212,Processed Foods,3,11,1,0,1030.6584,1,False,False,True,False
6348,10.8,Regular,0.0,Processed Foods,1,33,2,0,1015.345,1,False,True,False,False
6349,18.85,Low Fat,0.042716162,Processed Foods,4,21,1,2,3332.329,1,False,True,False,False
6350,12.15,NA,0.06479182,Non perishable,4,18,0,1,2277.036,1,False,True,False,False
6351,11.6,Regular,0.009761175,Processed Foods,4,16,0,1,1800.3232,1,False,True,False,False
6352,15.3,NA,0.02295878,Non perishable,2,33,2,0,1845.5976,1,False,True,False,False
6353,20.35,Regular,0.030927632,Drinks,4,23,0,2,3579.3408,1,False,True,False,False
6354,14.5,Low Fat,0.103752817,Drinks,3,22,0,0,307.5996,1,True,False,False,False
6355,6.89,Regular,0.136428395,Processed Foods,4,23,0,2,1737.738,1,False,True,False,False
6356,14.6,NA,0.071904258,Fruits and Vegetables,2,22,0,0,108.5254,1,True,False,False,False
6357,16.85,Regular,0.026627857,Processed Foods,1,11,1,0,745.696,1,False,False,True,False
6358,8.93,Low Fat,0.028393624,Drinks,3,33,2,0,1378.206,1,False,True,False,False
6359,8.31,Regular,0.116331694,Processed Foods,3,13,0,1,3010.7476,1,False,True,False,False
6360,19.0,Low Fat,0.112893408,Processed Foods,2,22,0,0,524.6504,1,True,False,False,False
6361,19.7,Regular,0.017937483,Meats,2,35,1,0,1547.985,1,False,False,False,True
6362,19.2,Regular,0.164438907,Processed Foods,4,35,0,2,376.8428,1,True,False,False,False
6363,5.19,Regular,0.044252621,Meats,2,23,0,2,1651.184,1,False,True,False,False
6364,17.0,Low Fat,0.120060274,Processed Foods,4,13,0,1,4470.1812,1,False,True,False,False
6365,11.65,Regular,0.010909704,Meats,2,33,2,0,1677.816,1,False,True,False,False
6366,20.25,NA,0.059055045,Non perishable,4,18,0,1,1970.768,1,False,True,False,False
6367,10.0,NA,0.149223055,Non perishable,3,22,0,0,874.8612,1,True,False,False,False
6368,10.5,Regular,0.084404264,Drinks,1,35,0,2,143.8128,1,True,False,False,False
6369,11.1,NA,0.054079556,Fruits and Vegetables,3,13,0,1,2631.2416,1,False,True,False,False
6370,11.8,Regular,0.057655493,Meats,3,11,1,0,1662.5026,1,False,False,True,False
6371,9.695,Regular,0.030413777,Processed Foods,4,11,1,0,2217.114,1,False,False,True,False
6372,13.65,NA,0.049496899,Fruits and Vegetables,3,13,0,1,2846.295,1,False,True,False,False
6373,17.75,NA,0.029653914,Fruits and Vegetables,2,23,0,2,2669.1922,1,False,True,False,False
6374,11.3,NA,0.047912071,Non perishable,3,11,1,0,1258.362,1,False,False,True,False
6375,19.7,Low Fat,0.066611321,Processed Foods,3,35,1,0,3705.177,1,False,False,False,True
6376,19.35,Low Fat,0.016611475,Processed Foods,2,23,0,2,2651.2156,1,False,True,False,False
6377,6.905,Regular,0.03822479,Drinks,2,18,0,1,587.2356,1,False,True,False,False
6378,13.5,Regular,0.129016487,Starchy Foods,2,21,1,2,1846.9292,1,False,True,False,False
6379,16.85,Regular,0.080141165,Processed Foods,2,13,0,1,2013.3792,1,False,True,False,False
6380,20.6,NA,0.0480335,Fruits and Vegetables,4,18,0,1,3755.112,1,False,True,False,False
6381,6.175,Regular,0.179355893,Meats,2,21,1,2,575.2512,1,False,True,False,False
6382,18.5,Regular,0.062510529,Processed Foods,3,11,1,0,2059.9852,1,False,False,True,False
6383,13.35,Low Fat,0.038519399,Processed Foods,4,16,0,1,5005.4844,1,False,True,False,False
6384,9.195,NA,0.047827139,Non perishable,2,35,1,0,3387.5904,1,False,False,False,True
6385,8.115,Regular,0.032208865,Processed Foods,3,21,1,2,3739.1328,1,False,True,False,False
6386,15.85,Low Fat,0.078874948,Processed Foods,1,11,1,0,303.6048,1,False,False,True,False
6387,7.05,Regular,0.097275777,Starchy Foods,4,35,0,2,223.7088,1,True,False,False,False
6388,16.35,NA,0.020664178,Fruits and Vegetables,1,13,0,1,1298.31,1,False,True,False,False
6389,21.35,NA,0.078060605,Fruits and Vegetables,2,11,1,0,380.8376,1,False,False,True,False
6390,12.15,Low Fat,0.131714183,Processed Foods,4,11,1,0,4434.228,1,False,False,True,False
6391,16.6,NA,0.135944247,Drinks,3,21,1,2,2586.633,1,False,True,False,False
6392,11.6,Regular,0.077478931,Processed Foods,3,11,1,0,4277.765,1,False,False,True,False
6393,20.6,Regular,0.046114018,Processed Foods,3,18,0,1,1070.6064,1,False,True,False,False
6394,6.615,Regular,0.161030847,Processed Foods,4,35,0,2,1001.3632,1,True,False,False,False
6395,20.1,Regular,0.054455495,Processed Foods,3,23,0,2,2871.5954,1,False,True,False,False
6396,13.65,Regular,0.0,Drinks,4,11,1,0,4287.752,1,False,False,True,False
6397,13.3,Low Fat,0.080257683,Drinks,4,13,0,1,1864.24,1,False,True,False,False
6398,15.1,NA,0.059037538,Non perishable,4,35,1,0,2607.2728,1,False,False,False,True
6399,14.15,NA,0.094916347,Drinks,3,35,1,0,4277.765,1,False,False,False,True
6400,16.35,NA,0.034393057,Fruits and Vegetables,1,22,0,0,155.7972,1,True,False,False,False
6401,5.32,NA,0.093261677,Non perishable,2,11,1,0,1222.4088,1,False,False,True,False
6402,15.0,Regular,0.16143544,Processed Foods,3,23,0,2,2766.399,1,False,True,False,False
6403,8.27,Regular,0.089479661,Processed Foods,3,33,2,0,2106.5912,1,False,True,False,False
6404,9.21,NA,0.008722342,Fruits and Vegetables,2,35,1,0,4508.1318,1,False,False,False,True
6405,13.1,Low Fat,0.020988798,Drinks,2,13,0,1,1191.782,1,False,True,False,False
6406,12.5,Low Fat,0.081260969,Meats,4,21,1,2,3085.3172,1,False,True,False,False
6407,19.1,Low Fat,0.045308131,Drinks,1,23,0,2,649.8208,1,False,True,False,False
6408,11.3,NA,0.06705851,Non perishable,4,13,0,1,3293.7126,1,False,True,False,False
6409,13.65,Low Fat,0.035930784,Processed Foods,3,33,2,0,9069.5276,1,False,True,False,False
6410,17.6,NA,0.018813776,Non perishable,4,35,1,0,5672.616,1,False,False,False,True
6411,11.15,NA,0.032099989,Non perishable,3,35,1,0,2960.1468,1,False,False,False,True
6412,18.85,Regular,0.06823032,Drinks,2,11,1,0,1557.972,1,False,False,True,False
6413,5.59,Regular,0.056592115,Processed Foods,1,16,0,1,447.4176,1,False,True,False,False
6414,18.6,NA,0.012643035,Non perishable,2,33,2,0,365.5242,1,False,True,False,False
6415,9.31,Low Fat,0.063529046,Processed Foods,1,22,0,0,126.502,1,True,False,False,False
6416,6.17,Low Fat,0.010630949,Meats,1,23,0,2,1162.4868,1,False,True,False,False
6417,5.175,Regular,0.029490377,Processed Foods,2,16,0,1,2858.2794,1,False,True,False,False
6418,20.2,NA,0.129983688,Non perishable,1,35,0,2,185.0924,1,True,False,False,False
6419,19.2,Regular,0.094300933,Processed Foods,4,11,1,0,1695.7926,1,False,False,True,False
6420,12.85,NA,0.152001201,Fruits and Vegetables,4,33,2,0,6056.1168,1,False,True,False,False
6421,16.25,NA,0.039113587,Non perishable,2,33,2,0,1488.7288,1,False,True,False,False
6422,6.13,NA,0.02848169,Non perishable,2,13,0,1,1310.2944,1,False,True,False,False
6423,12.3,NA,0.05271592,Non perishable,4,11,1,0,569.259,1,False,False,True,False
6424,12.0,NA,0.182493512,Non perishable,4,35,0,2,1041.3112,1,True,False,False,False
6425,10.1,NA,0.050562853,Non perishable,3,22,0,0,463.3968,1,True,False,False,False
6426,11.15,NA,0.07366703,Non perishable,1,11,1,0,131.8284,1,False,False,True,False
6427,19.35,Low Fat,0.03322326,Meats,3,11,1,0,3301.7022,1,False,False,True,False
6428,17.25,NA,0.037396492,Drinks,3,13,0,1,1808.9786,1,False,True,False,False
6429,19.85,Low Fat,0.054015429,Meats,4,16,0,1,4138.6128,1,False,True,False,False
6430,9.5,Regular,0.02210346,Meats,4,18,0,1,1370.2164,1,False,True,False,False
6431,9.395,Low Fat,0.099274694,Processed Foods,2,21,1,2,852.224,1,False,True,False,False
6432,4.59,NA,0.070721656,Drinks,2,33,2,0,1471.418,1,False,True,False,False
6433,5.98,NA,0.043554614,Fruits and Vegetables,3,16,0,1,2354.2688,1,False,True,False,False
6434,6.46,NA,0.04923932,Fruits and Vegetables,3,21,1,2,4374.306,1,False,True,False,False
6435,7.02,NA,0.08114883,Fruits and Vegetables,3,16,0,1,3563.3616,1,False,True,False,False
6436,8.52,NA,0.027054244,Drinks,3,16,0,1,3506.7686,1,False,True,False,False
6437,12.6,NA,0.036773101,Fruits and Vegetables,4,22,0,0,249.0092,1,True,False,False,False
6438,5.94,Regular,0.049163321,Starchy Foods,4,22,0,0,563.2668,1,True,False,False,False
6439,16.25,Low Fat,0.078168739,Processed Foods,1,23,0,2,1653.8472,1,False,True,False,False
6440,10.695,Low Fat,0.05337973,Processed Foods,1,21,1,2,1113.2176,1,False,True,False,False
6441,5.88,Regular,0.030418998,Processed Foods,2,13,0,1,1341.587,1,False,True,False,False
6442,9.3,Low Fat,0.111673587,Starchy Foods,1,11,1,0,968.739,1,False,False,True,False
6443,19.5,Regular,0.027341529,Processed Foods,3,16,0,1,3994.8,1,False,True,False,False
6444,5.82,NA,0.077634044,Fruits and Vegetables,4,11,1,0,3844.995,1,False,False,True,False
6445,8.68,Low Fat,0.008835694,Processed Foods,2,23,0,2,1182.4608,1,False,True,False,False
6446,15.7,NA,0.055990291,Non perishable,3,23,0,2,3795.06,1,False,True,False,False
6447,9.1,Regular,0.00799548,Processed Foods,1,35,1,0,2255.7304,1,False,False,False,True
6448,12.8,NA,0.076369874,Fruits and Vegetables,2,11,1,0,1448.115,1,False,False,True,False
6449,15.1,Low Fat,0.095351065,Processed Foods,3,18,0,1,2535.3664,1,False,True,False,False
6450,7.31,Low Fat,0.026783871,Processed Foods,2,16,0,1,1098.57,1,False,True,False,False
6451,18.25,Low Fat,0.01520491,Processed Foods,4,35,1,0,4166.5764,1,False,False,False,True
6452,12.35,NA,0.099757833,Fruits and Vegetables,2,23,0,2,910.8144,1,False,True,False,False
6453,16.6,Low Fat,0.0,Processed Foods,2,33,2,0,2014.7108,1,False,True,False,False
6454,14.35,Regular,0.090896452,Processed Foods,4,16,0,1,6024.1584,1,False,True,False,False
6455,7.075,Low Fat,0.022602061,Processed Foods,2,21,1,2,1458.102,1,False,True,False,False
6456,18.25,NA,0.044250304,Drinks,3,23,0,2,2423.512,1,False,True,False,False
